type	name	sc	lefr	zcr	entropy
1p	lezione_02_028_001	82.212118	532.000000	0.306383	1580355.684505
1p	lezione_02_028_002	13.434387	680.000000	0.103546	1010860.427842
1p	lezione_02_029_000	27.518051	656.000000	0.113475	956586.787583
1p	lezione_02_029_001	25.300115	657.000000	0.161702	749472.583328
1p	lezione_02_029_002	16.172458	601.000000	0.103546	1023354.777385
1p	lezione_02_030_000	82.001909	616.000000	0.350355	924327.742562
1p	lezione_02_030_001	54.118192	552.000000	0.239716	1628552.721809
1p	lezione_02_030_002	100.785035	492.000000	0.320567	1953111.060644
1p	lezione_02_031_000	73.207551	517.000000	0.248227	1676283.204341
1p	lezione_02_031_001	90.071749	484.000000	0.283688	2202811.808212
1p	lezione_02_031_002	24.427103	629.000000	0.140426	1418956.580620
1p	lezione_02_032_000	53.059533	561.000000	0.253901	1672314.201023
1p	lezione_02_032_001	15.954996	498.000000	0.063830	1622178.224652
1p	lezione_02_032_002	53.006364	494.000000	0.202837	1987492.552166
1p	lezione_02_033_000	44.711145	515.000000	0.168794	1196528.073085
1p	lezione_02_033_001	23.177835	600.000000	0.131915	1291887.261969
1p	lezione_02_033_002	43.094898	629.000000	0.217021	881810.708236
1p	lezione_02_034_000	28.034443	578.000000	0.147518	1338179.274126
1p	lezione_02_034_001	17.872888	649.000000	0.127660	941146.596721
1p	lezione_02_034_002	76.617075	505.000000	0.236879	1677830.685837
1p	lezione_02_035_000	13.881840	674.000000	0.106383	925430.206361
1p	lezione_02_035_001	40.174697	467.000000	0.119149	1686511.979094
1p	lezione_02_035_002	40.755296	570.000000	0.204255	1159510.946004
1p	lezione_02_036_000	32.752827	549.000000	0.157447	1422968.725405
1p	lezione_02_036_001	38.471562	553.000000	0.156028	1451690.773269
1p	lezione_02_036_002	46.237056	580.000000	0.180142	1147103.163226
1p	lezione_02_037_000	35.756583	566.000000	0.153191	1031430.671679
1p	lezione_02_037_001	49.942820	492.000000	0.187234	1657589.346463
1p	lezione_02_037_002	67.123018	566.000000	0.280851	1622504.689051
1p	lezione_02_038_000	30.856848	598.000000	0.202837	1150180.679793
1p	lezione_02_038_001	38.803194	598.000000	0.211348	1087908.719487
1p	lezione_02_038_002	23.435349	600.000000	0.119149	1300205.508765
1p	lezione_02_039_000	78.633159	505.000000	0.219858	1150563.841143
1p	lezione_02_039_001	66.485197	480.000000	0.241135	1975265.120105
1p	lezione_02_039_002	24.686658	618.000000	0.131915	1027909.397442
1p	lezione_02_040_000	40.803348	510.000000	0.156028	1839279.799025
1p	lezione_02_040_001	24.070375	613.000000	0.137589	1167062.791365
1p	lezione_02_040_002	54.909464	647.000000	0.245390	838666.824712
1p	lezione_02_041_000	37.514903	590.000000	0.198582	1145256.909553
1p	lezione_02_041_001	45.367445	657.000000	0.188652	948115.484981
1p	lezione_02_041_002	103.331072	505.000000	0.344681	2155759.398321
1p	lezione_02_042_000	59.386345	527.000000	0.259574	1625637.094053
1p	lezione_02_042_001	99.799363	527.000000	0.316312	1402280.431475
1p	lezione_02_042_002	27.618224	573.000000	0.154610	1528990.971634
1p	lezione_02_043_000	25.273591	641.000000	0.180142	1085267.743927
1p	lezione_02_043_001	17.910077	676.000000	0.131915	807751.626893
1p	lezione_02_043_002	67.012160	530.000000	0.234043	1320798.213640
1p	lezione_02_044_000	49.007332	486.000000	0.167376	1490494.826632
1p	lezione_02_044_001	71.099533	515.000000	0.310638	1540026.926131
1p	lezione_02_044_002	149.963487	538.000000	0.466667	1862126.946784
1p	lezione_02_045_000	59.343490	552.000000	0.182979	1354661.341278
1p	lezione_02_045_001	31.280234	631.000000	0.212766	1218118.450505
1p	lezione_02_045_002	27.150392	662.000000	0.136170	1003605.207896
1p	lezione_02_046_000	17.872192	671.000000	0.104965	796912.569356
1p	lezione_02_046_001	45.642771	467.000000	0.171631	2738761.079478
1p	lezione_02_046_002	44.731504	498.000000	0.147518	1991181.991197
1p	lezione_02_047_000	21.799464	605.000000	0.163121	1173024.658324
1p	lezione_02_047_001	25.696303	650.000000	0.156028	1303089.252162
1p	lezione_02_047_002	68.595886	551.000000	0.266667	1837717.262884
1p	lezione_02_048_000	73.855114	550.000000	0.299291	1446419.230851
1p	lezione_02_048_001	21.313893	608.000000	0.121986	1325204.219071
1p	lezione_02_048_002	30.275061	634.000000	0.200000	1114271.070079
1p	lezione_02_049_000	94.062736	476.000000	0.310638	1753493.396881
1p	lezione_02_049_001	54.223713	533.000000	0.214184	1951737.805215
1p	lezione_02_049_002	42.504903	445.000000	0.110638	1527819.447618
1p	lezione_02_050_000	70.592330	526.000000	0.278014	1736321.798221
1p	lezione_02_050_001	69.641742	434.000000	0.204255	3244723.383804
1p	lezione_02_050_002	34.161546	504.000000	0.150355	1388424.654947
1p	lezione_02_051_000	40.752428	613.000000	0.214184	882075.156462
1p	lezione_02_051_001	48.997497	535.000000	0.197163	1694347.900108
1p	lezione_02_051_002	37.075725	626.000000	0.229787	1140961.039035
1p	lezione_02_052_000	69.713765	505.000000	0.219858	1772350.244510
1p	lezione_02_052_001	44.913683	605.000000	0.268085	1541143.595776
1p	lezione_02_052_002	45.211972	490.000000	0.123404	1532533.896476
1p	lezione_02_053_000	48.329375	513.000000	0.175887	1839432.897400
1p	lezione_02_053_001	130.463666	474.000000	0.414184	1957240.172524
1p	lezione_02_053_002	113.617458	480.000000	0.317730	2130676.342579
1p	lezione_02_054_000	52.076511	481.000000	0.204255	1640666.872770
1p	lezione_02_054_001	73.547639	529.000000	0.258156	1524009.367079
1p	lezione_02_054_002	46.897900	473.000000	0.131915	1833742.714321
1p	lezione_02_055_000	64.250851	533.000000	0.224113	1610163.867593
1p	lezione_02_055_001	44.024985	540.000000	0.165957	1580779.644431
1p	lezione_02_055_002	55.192049	521.000000	0.190071	1498302.738651
1p	lezione_02_056_000	100.380058	475.000000	0.347518	1191911.879603
1p	lezione_02_056_001	63.440297	481.000000	0.252482	2302214.400869
1p	lezione_02_056_002	71.571492	509.000000	0.262411	1520118.030277
1p	lezione_02_057_000	34.938110	559.000000	0.150355	1011995.757853
1p	lezione_02_057_001	38.094563	443.000000	0.119149	2439592.015572
1p	lezione_02_057_002	39.012125	508.000000	0.124823	1747770.879166
1p	lezione_02_058_000	30.344759	510.000000	0.112057	1404100.997263
1p	lezione_02_058_001	55.457746	578.000000	0.260993	1294700.806961
1p	lezione_02_058_002	30.133327	564.000000	0.163121	1348697.880930
1p	lezione_02_059_000	28.138257	543.000000	0.156028	1376829.658843
1p	lezione_02_059_001	21.738932	645.000000	0.136170	826641.835469
1p	lezione_02_059_002	57.130267	515.000000	0.191489	1319280.492610
1p	lezione_02_060_000	26.883161	490.000000	0.114894	2141210.719703
1p	lezione_02_060_001	51.398410	489.000000	0.195745	1850125.037257
1p	lezione_02_060_002	39.784428	546.000000	0.167376	1464801.688006
1p	lezione_02_061_000	68.005344	574.000000	0.282270	1439677.411786
1p	lezione_02_061_001	55.424126	528.000000	0.222695	1450142.009610
1p	lezione_02_061_002	29.327916	631.000000	0.182979	1196228.547792
1p	lezione_02_062_000	20.743794	675.000000	0.146099	985137.995335
1p	lezione_02_062_001	15.683995	688.000000	0.093617	884729.388384
1p	lezione_02_062_002	64.396458	529.000000	0.262411	1654229.246873
1p	lezione_02_063_000	16.428592	672.000000	0.100709	821668.878998
1p	lezione_02_063_001	16.894554	674.000000	0.116312	802724.033062
1p	lezione_02_063_002	84.625204	505.000000	0.265248	1929730.495506
1p	lezione_02_064_000	74.771752	596.000000	0.287943	1372841.810348
1p	lezione_02_064_001	77.740523	495.000000	0.232624	1918318.895635
1p	lezione_02_064_002	52.263523	563.000000	0.190071	1564851.431258
1p	lezione_02_065_000	41.897671	504.000000	0.150355	1514603.455317
1p	lezione_02_065_001	34.967576	643.000000	0.200000	1261351.645364
1p	lezione_02_065_002	29.289218	519.000000	0.129078	1436241.808570
1p	lezione_02_066_000	27.049046	630.000000	0.161702	1278339.555625
1p	lezione_02_066_001	27.487874	579.000000	0.157447	1519356.668908
1p	lezione_02_066_002	49.642354	492.000000	0.168794	1662236.142133
1p	lezione_02_067_000	50.439783	548.000000	0.205674	1471072.154008
1p	lezione_02_067_001	131.396657	548.000000	0.419858	1395362.259498
1p	lezione_02_067_002	22.396713	614.000000	0.123404	1117949.395505
1p	lezione_02_068_000	33.802249	578.000000	0.144681	1425303.079790
1p	lezione_02_068_001	50.215673	466.000000	0.173050	2054544.288864
1p	lezione_02_068_002	73.905375	538.000000	0.306383	1758917.233855
1p	lezione_02_069_000	33.101038	531.000000	0.160284	1231303.009053
1p	lezione_02_069_001	24.765298	666.000000	0.153191	885090.300934
1p	lezione_02_069_002	25.537483	651.000000	0.164539	956829.228378
1p	lezione_02_070_000	171.893690	473.000000	0.504965	1764871.001634
1p	lezione_02_070_001	49.667882	519.000000	0.164539	1658999.763455
1p	lezione_02_070_002	23.171763	613.000000	0.167376	1170827.380480
1p	lezione_02_071_000	22.347691	667.000000	0.147518	897193.413251
1p	lezione_02_071_001	31.427779	628.000000	0.165957	1141617.989789
1p	lezione_02_071_002	51.936658	537.000000	0.224113	1754536.084306
1p	lezione_02_072_000	48.959473	535.000000	0.192908	1772929.844026
1p	lezione_02_072_001	47.476322	634.000000	0.245390	1013157.547391
1p	lezione_02_072_002	27.227591	553.000000	0.136170	1238414.851473
1p	lezione_02_073_000	47.803583	527.000000	0.180142	1613588.101832
1p	lezione_02_073_001	37.783936	582.000000	0.180142	1126852.776557
1p	lezione_02_073_002	73.596664	513.000000	0.255319	1765627.082041
1p	lezione_02_074_000	59.712616	467.000000	0.191489	2555044.991234
1p	lezione_02_074_001	27.131106	609.000000	0.195745	1380882.354807
1p	lezione_02_074_002	29.284042	643.000000	0.190071	786350.900130
1p	lezione_02_075_000	67.718172	469.000000	0.208511	1927988.293449
1p	lezione_02_075_001	51.981564	500.000000	0.202837	2063189.034167
1p	lezione_02_075_002	140.134012	493.000000	0.356028	2105582.562358
1p	lezione_02_076_000	58.664163	503.000000	0.195745	1992857.635932
1p	lezione_02_076_001	33.321144	500.000000	0.147518	1724896.640179
1p	lezione_02_076_002	47.064876	574.000000	0.224113	1719223.831072
1p	lezione_02_077_000	24.048134	669.000000	0.124823	843446.060163
1p	lezione_02_077_001	71.842879	567.000000	0.181560	1529585.693233
1p	lezione_02_077_002	34.649636	516.000000	0.178723	1526887.559525
1p	lezione_02_078_000	53.687479	551.000000	0.234043	1688953.459497
1p	lezione_02_078_001	40.053115	607.000000	0.194326	1406206.006353
1p	lezione_02_078_002	54.084823	584.000000	0.226950	1479411.040001
1p	lezione_02_079_000	30.542015	660.000000	0.150355	848594.002197
1p	lezione_02_079_001	70.970945	529.000000	0.219858	1040711.662745
1p	lezione_02_079_002	43.149280	582.000000	0.204255	1456753.730104
1p	lezione_02_080_000	57.319948	621.000000	0.252482	1004627.044654
1p	lezione_02_080_001	54.806640	501.000000	0.190071	1927574.153803
1p	lezione_02_080_002	24.838967	636.000000	0.164539	902749.773014
1p	lezione_02_081_000	23.495961	570.000000	0.160284	1182049.743876
1p	lezione_02_081_001	57.171650	483.000000	0.167376	1820787.444473
1p	lezione_02_081_002	87.463702	457.000000	0.256738	1556744.882251
1p	lezione_02_082_000	117.909466	464.000000	0.273759	1728135.645190
1p	lezione_02_082_001	41.246171	548.000000	0.163121	1616849.407585
1p	lezione_02_082_002	43.673387	556.000000	0.180142	1812365.170010
1p	lezione_02_083_000	32.048193	536.000000	0.131915	1553327.119465
1p	lezione_02_083_001	87.949369	519.000000	0.219858	1143838.352212
1p	lezione_02_083_002	29.541364	661.000000	0.180142	965360.733693
1p	lezione_02_084_000	69.601829	563.000000	0.260993	1756421.561295
1p	lezione_02_084_001	72.420818	488.000000	0.238298	2071192.833322
1p	lezione_02_084_002	79.555669	612.000000	0.245390	1645769.416675
1p	lezione_02_085_000	39.502228	564.000000	0.170213	1523891.614668
1p	lezione_02_085_001	38.928910	576.000000	0.174468	1563219.188495
1p	lezione_02_085_002	124.551691	501.000000	0.371631	1779501.344336
1p	lezione_02_086_000	55.559928	464.000000	0.139007	1733814.537471
1p	lezione_02_086_001	65.952599	546.000000	0.251064	1132261.469617
1p	lezione_02_086_002	61.624724	508.000000	0.225532	1355047.064142
1p	lezione_02_087_000	35.685728	500.000000	0.093617	1019660.907974
1p	lezione_02_087_001	52.413401	513.000000	0.204255	1618271.460452
1p	lezione_02_087_002	33.895399	607.000000	0.217021	1283252.650093
1p	lezione_02_088_000	85.810440	556.000000	0.304965	1655467.660129
1p	lezione_02_088_001	47.301484	508.000000	0.137589	1345889.313173
1p	lezione_02_088_002	56.259117	481.000000	0.187234	1811974.623559
1p	lezione_02_089_000	20.059011	665.000000	0.126241	1093084.633736
1p	lezione_02_089_001	53.828238	515.000000	0.177305	1553635.597509
1p	lezione_02_089_002	40.673470	565.000000	0.187234	1151467.217369
1p	lezione_02_090_000	49.349773	563.000000	0.175887	1353847.183252
1p	lezione_02_090_001	41.733338	555.000000	0.197163	1509747.606693
1p	lezione_02_090_002	77.206493	491.000000	0.276596	1815209.171680
1p	lezione_02_091_000	57.306462	554.000000	0.243972	2199192.664183
1p	lezione_02_091_001	64.136243	537.000000	0.224113	1928300.249977
1p	lezione_02_091_002	98.952773	514.000000	0.296454	1967858.380679
1p	lezione_02_092_000	15.721297	688.000000	0.112057	1013033.265847
1p	lezione_02_092_001	156.173621	513.000000	0.431206	1859176.250485
1p	lezione_02_092_002	18.509818	677.000000	0.130496	838687.109991
1p	lezione_02_093_000	46.901655	619.000000	0.217021	1039502.203876
1p	lezione_02_093_001	36.147490	645.000000	0.207092	891659.321646
1p	lezione_02_093_002	112.951563	483.000000	0.295035	1674137.306972
1p	lezione_02_094_000	59.924739	529.000000	0.219858	1785077.374466
1p	lezione_02_094_001	73.273134	555.000000	0.304965	1886198.451603
1p	lezione_02_094_002	60.165754	536.000000	0.208511	1312541.343347
1p	lezione_02_095_000	79.995977	568.000000	0.307801	1241503.523798
1p	lezione_02_095_001	48.153704	583.000000	0.214184	1256669.864936
1p	lezione_02_095_002	49.729285	539.000000	0.205674	1768757.725382
1p	lezione_02_096_000	25.813265	661.000000	0.190071	1151119.212748
1p	lezione_02_096_001	42.458194	537.000000	0.156028	1560015.066032
1p	lezione_02_096_002	76.405275	536.000000	0.279433	1704671.235062
1p	lezione_02_097_000	30.770312	567.000000	0.184397	1179632.285807
1p	lezione_02_097_001	21.403832	644.000000	0.136170	863778.514675
1p	lezione_02_097_002	94.916526	545.000000	0.324823	1399777.241996
1p	lezione_02_098_000	104.471445	463.000000	0.317730	2572835.713703
1p	lezione_02_098_001	80.251678	542.000000	0.327660	1585979.685337
1p	lezione_02_098_002	95.396659	521.000000	0.238298	1448640.736816
1p	lezione_02_099_000	24.910540	667.000000	0.165957	894204.487048
1p	lezione_02_099_001	18.706002	666.000000	0.140426	896102.100416
1p	lezione_02_099_002	60.982304	487.000000	0.209929	1783935.202580
rumore	treno_02_000_000	6.342693	418.000000	0.025532	917124.394862
rumore	treno_02_000_001	19.267404	480.000000	0.121986	1589796.031969
rumore	treno_02_000_002	15.144284	465.000000	0.096454	2582398.741425
rumore	treno_02_001_000	22.056965	452.000000	0.123404	-2095722.103444
rumore	treno_02_001_001	18.886421	469.000000	0.093617	375506.092596
rumore	treno_02_001_002	16.904036	454.000000	0.119149	706244.501133
rumore	treno_02_002_000	8.769053	444.000000	0.053901	-2028818.464754
rumore	treno_02_002_001	20.822101	455.000000	0.096454	-362392.550259
rumore	treno_02_002_002	20.144200	464.000000	0.093617	1615101.326378
rumore	treno_02_003_000	18.548012	459.000000	0.090780	2977982.884713
rumore	treno_02_003_001	29.537449	465.000000	0.113475	2739971.825973
rumore	treno_02_003_002	27.295874	427.000000	0.110638	749114.956858
rumore	treno_02_004_000	15.659109	439.000000	0.070922	3568277.503146
rumore	treno_02_004_001	33.679342	472.000000	0.126241	2383964.046310
rumore	treno_02_004_002	23.028810	435.000000	0.120567	-417236.828460
rumore	treno_02_005_000	30.646474	465.000000	0.148936	3611294.369147
rumore	treno_02_005_001	25.435971	447.000000	0.116312	1605040.391463
rumore	treno_02_005_002	14.762504	438.000000	0.042553	2000978.201551
rumore	treno_02_006_000	23.961286	450.000000	0.109220	1146490.747095
rumore	treno_02_006_001	23.773711	458.000000	0.093617	2872896.251581
rumore	treno_02_006_002	11.350883	504.000000	0.063830	4226150.821264
rumore	treno_02_007_000	20.063083	464.000000	0.092199	1820306.002939
rumore	treno_02_007_001	16.875721	473.000000	0.079433	1665072.228850
rumore	treno_02_007_002	6.827678	412.000000	0.028369	-934182.155699
rumore	treno_02_008_000	10.330461	461.000000	0.065248	-289493.272020
rumore	treno_02_008_001	41.659431	484.000000	0.163121	2284133.737761
rumore	treno_02_008_002	26.712947	465.000000	0.097872	1470967.606189
rumore	treno_02_009_000	8.925457	440.000000	0.019858	2712442.953927
rumore	treno_02_009_001	34.687288	479.000000	0.143262	1673868.072227
rumore	treno_02_009_002	30.373063	459.000000	0.121986	1174936.711683
rumore	treno_02_010_000	8.957386	451.000000	0.025532	4425339.738034
rumore	treno_02_010_001	13.898896	470.000000	0.087943	356429.198145
rumore	treno_02_010_002	142.043971	475.000000	0.499291	5454498.946260
rumore	treno_02_011_000	9.876068	421.000000	0.038298	2864932.659563
rumore	treno_02_011_001	6.605105	423.000000	0.028369	2461259.368570
rumore	treno_02_011_002	8.274137	441.000000	0.051064	3853563.353627
rumore	treno_02_012_000	6.499472	409.000000	0.025532	2244411.191286
rumore	treno_02_012_001	5.877945	435.000000	0.014184	3688681.563818
rumore	treno_02_012_002	5.914966	416.000000	0.019858	747779.440302
rumore	treno_02_013_000	7.219148	430.000000	0.024113	1714194.338258
rumore	treno_02_013_001	6.031565	414.000000	0.017021	3798951.128309
rumore	treno_02_013_002	6.040520	407.000000	0.022695	3082330.922535
rumore	treno_02_014_000	5.969358	422.000000	0.025532	3602250.316925
rumore	treno_02_014_001	5.764209	417.000000	0.019858	1270804.446628
rumore	treno_02_014_002	5.848004	432.000000	0.019858	3945539.416999
rumore	treno_02_015_000	6.095376	414.000000	0.019858	3200381.918821
rumore	treno_02_015_001	5.812331	421.000000	0.014184	3663750.364685
rumore	treno_02_015_002	6.207512	402.000000	0.014184	1202112.229838
rumore	treno_02_016_000	6.540512	429.000000	0.018440	2635251.825849
rumore	treno_02_016_001	24.526759	422.000000	0.102128	311807.331594
rumore	treno_02_016_002	6.450019	439.000000	0.031206	1829782.704635
rumore	treno_02_017_000	17.731695	483.000000	0.075177	3344969.585240
rumore	treno_02_017_001	13.245015	486.000000	0.066667	1909289.788615
rumore	treno_02_017_002	14.430266	442.000000	0.046809	2779658.874654
rumore	treno_02_018_000	20.356605	520.000000	0.076596	808228.121965
rumore	treno_02_018_001	28.366561	465.000000	0.104965	1528087.141139
rumore	treno_02_018_002	13.556989	443.000000	0.053901	-671637.648770
rumore	treno_02_019_000	13.778324	473.000000	0.051064	2241534.345140
rumore	treno_02_019_001	16.140118	475.000000	0.066667	2554079.008984
rumore	treno_02_019_002	11.384904	446.000000	0.043972	2026051.992199
rumore	treno_02_020_000	14.368204	470.000000	0.073759	3380748.235799
rumore	treno_02_020_001	9.088436	450.000000	0.036879	3497658.175367
rumore	treno_02_020_002	6.434832	442.000000	0.031206	5033945.752217
rumore	treno_02_021_000	17.508242	485.000000	0.052482	2978936.617638
rumore	treno_02_021_001	7.144250	440.000000	0.035461	3342046.236119
rumore	treno_02_021_002	25.577276	491.000000	0.116312	3019008.751693
rumore	treno_02_022_000	17.756454	489.000000	0.092199	2765666.532153
rumore	treno_02_022_001	17.526715	468.000000	0.068085	3770973.930072
rumore	treno_02_022_002	14.418642	445.000000	0.068085	-205387.347043
rumore	treno_02_023_000	10.182795	437.000000	0.043972	-935352.365381
rumore	treno_02_023_001	18.454288	455.000000	0.080851	1202894.778771
rumore	treno_02_023_002	17.248982	440.000000	0.062411	1248808.466513
rumore	treno_02_024_000	27.628885	455.000000	0.106383	2629661.162585
rumore	treno_02_024_001	23.999000	463.000000	0.096454	2468572.218333
rumore	treno_02_024_002	16.456992	464.000000	0.073759	2390920.457398
rumore	treno_02_025_000	19.426949	470.000000	0.087943	1637489.381944
rumore	treno_02_025_001	17.481102	467.000000	0.076596	1831863.136714
rumore	treno_02_025_002	13.905862	470.000000	0.060993	1879512.898095
rumore	treno_02_026_000	28.135069	477.000000	0.107801	1958950.696189
rumore	treno_02_026_001	15.700779	460.000000	0.072340	4071816.837169
rumore	treno_02_026_002	17.269343	476.000000	0.087943	1312699.885166
rumore	treno_02_027_000	16.924042	506.000000	0.116312	2807292.880363
rumore	treno_02_027_001	16.890594	457.000000	0.079433	618077.796168
rumore	treno_02_027_002	14.892791	436.000000	0.069504	659092.739961
rumore	treno_02_028_000	12.006186	511.000000	0.048227	3508079.856882
rumore	treno_02_028_001	14.893690	472.000000	0.085106	1438438.144487
rumore	treno_02_028_002	13.345486	460.000000	0.079433	3759951.363201
rumore	treno_02_029_000	16.286273	478.000000	0.048227	3043325.483640
rumore	treno_02_029_001	18.447125	482.000000	0.085106	2921089.084618
rumore	treno_02_029_002	20.653891	487.000000	0.065248	3164145.764107
rumore	treno_02_030_000	15.186926	456.000000	0.070922	1526515.848864
rumore	treno_02_030_001	11.605554	457.000000	0.042553	4546086.673107
rumore	treno_02_030_002	22.647856	475.000000	0.089362	2060838.529149
rumore	treno_02_031_000	19.542901	463.000000	0.060993	-95150.792896
rumore	treno_02_031_001	18.445525	484.000000	0.069504	638073.264731
rumore	treno_02_031_002	17.205032	460.000000	0.059574	3350189.509175
rumore	treno_02_032_000	18.122713	462.000000	0.046809	1050699.717520
rumore	treno_02_032_001	15.406900	463.000000	0.052482	3957949.343028
rumore	treno_02_032_002	18.637322	439.000000	0.055319	1394821.470050
rumore	treno_02_033_000	15.800504	445.000000	0.062411	3492600.402816
rumore	treno_02_033_001	15.264097	465.000000	0.049645	3775145.688291
rumore	treno_02_033_002	16.791918	446.000000	0.055319	1756145.856376
rumore	treno_02_034_000	15.916443	461.000000	0.069504	3626375.048543
rumore	treno_02_034_001	8.719498	464.000000	0.035461	3869874.422070
rumore	treno_02_034_002	17.948223	459.000000	0.053901	3363612.082651
rumore	treno_02_035_000	22.635532	474.000000	0.087943	2381473.799047
rumore	treno_02_035_001	15.328913	457.000000	0.075177	1394309.412599
rumore	treno_02_035_002	11.514381	477.000000	0.042553	4224044.956553
rumore	treno_02_036_000	17.608439	466.000000	0.069504	2286636.465050
rumore	treno_02_036_001	20.808106	450.000000	0.110638	665368.056212
rumore	treno_02_036_002	10.155326	445.000000	0.042553	2724050.063807
rumore	treno_02_037_000	17.880715	487.000000	0.070922	1885874.477773
rumore	treno_02_037_001	18.576295	468.000000	0.089362	1534473.907851
rumore	treno_02_037_002	20.151712	475.000000	0.095035	2187305.597738
rumore	treno_02_038_000	18.236879	481.000000	0.065248	3624634.942405
rumore	treno_02_038_001	21.505573	447.000000	0.086525	1544183.735837
rumore	treno_02_038_002	15.556024	452.000000	0.076596	611216.767733
rumore	treno_02_039_000	20.408027	479.000000	0.093617	1917048.087180
rumore	treno_02_039_001	14.114578	489.000000	0.058156	3226774.074078
rumore	treno_02_039_002	22.800710	487.000000	0.087943	1247882.804823
rumore	treno_02_040_000	14.812881	475.000000	0.072340	4568786.619884
rumore	treno_02_040_001	15.137043	470.000000	0.052482	3731847.277200
rumore	treno_02_040_002	17.968988	477.000000	0.075177	917215.371288
rumore	treno_02_041_000	22.843625	501.000000	0.100709	2767175.723765
rumore	treno_02_041_001	19.320892	475.000000	0.073759	2411330.836304
rumore	treno_02_041_002	19.082070	475.000000	0.063830	2390620.850205
rumore	treno_02_042_000	14.715847	444.000000	0.056738	385246.239934
rumore	treno_02_042_001	21.854767	417.000000	0.075177	911339.778159
rumore	treno_02_042_002	12.164082	464.000000	0.051064	-295595.019484
rumore	treno_02_043_000	27.418611	479.000000	0.096454	1957417.904378
rumore	treno_02_043_001	24.849645	471.000000	0.078014	3825738.782813
rumore	treno_02_043_002	21.046880	457.000000	0.079433	2335930.653420
rumore	treno_02_044_000	31.215840	479.000000	0.131915	2519606.559226
rumore	treno_02_044_001	20.599184	463.000000	0.073759	3001083.250049
rumore	treno_02_044_002	23.234034	472.000000	0.087943	3047598.132216
rumore	treno_02_045_000	25.184884	470.000000	0.090780	2452556.438657
rumore	treno_02_045_001	19.170897	477.000000	0.086525	1677867.948810
rumore	treno_02_045_002	20.345465	477.000000	0.073759	2852840.064290
rumore	treno_02_046_000	17.002377	488.000000	0.100709	3625535.548957
rumore	treno_02_046_001	11.125043	503.000000	0.062411	3923775.261929
rumore	treno_02_046_002	17.451042	485.000000	0.080851	2256512.129035
rumore	treno_02_047_000	23.232375	470.000000	0.086525	730062.297505
rumore	treno_02_047_001	14.967667	484.000000	0.059574	4332509.887087
rumore	treno_02_047_002	20.366674	443.000000	0.068085	1986703.508011
rumore	treno_02_048_000	16.777534	467.000000	0.078014	1413627.888437
rumore	treno_02_048_001	30.042019	434.000000	0.100709	2507335.823021
rumore	treno_02_048_002	15.573624	477.000000	0.059574	2202645.523290
rumore	treno_02_049_000	17.550009	472.000000	0.065248	1783367.802605
rumore	treno_02_049_001	21.032107	498.000000	0.097872	3529173.423232
rumore	treno_02_049_002	7.737128	457.000000	0.034043	2234568.250510
rumore	treno_02_050_000	20.528760	465.000000	0.097872	603188.617096
rumore	treno_02_050_001	26.605716	488.000000	0.107801	1274926.237057
rumore	treno_02_050_002	22.673094	494.000000	0.117730	4457523.728144
rumore	treno_02_051_000	17.337034	431.000000	0.051064	325368.227252
rumore	treno_02_051_001	15.812963	466.000000	0.070922	-1240590.108482
rumore	treno_02_051_002	16.825889	474.000000	0.065248	2533960.594299
rumore	treno_02_052_000	18.818292	497.000000	0.062411	762794.296384
rumore	treno_02_052_001	28.651966	446.000000	0.092199	2395756.354946
rumore	treno_02_052_002	26.939447	430.000000	0.092199	1309348.540665
rumore	treno_02_053_000	16.337144	493.000000	0.080851	2429629.927026
rumore	treno_02_053_001	17.061033	441.000000	0.062411	182510.535527
rumore	treno_02_053_002	21.243639	468.000000	0.078014	2404488.305226
rumore	treno_02_054_000	15.911159	450.000000	0.068085	1199495.676560
rumore	treno_02_054_001	17.875170	426.000000	0.058156	1422318.366119
rumore	treno_02_054_002	18.169278	480.000000	0.087943	2861629.797863
rumore	treno_02_055_000	13.536411	495.000000	0.079433	1972033.301699
rumore	treno_02_055_001	18.402556	485.000000	0.092199	2418091.519215
rumore	treno_02_055_002	12.895739	452.000000	0.063830	202974.442358
rumore	treno_02_056_000	14.790571	455.000000	0.079433	5092164.283875
rumore	treno_02_056_001	21.422394	458.000000	0.099291	1950002.744992
rumore	treno_02_056_002	31.114637	456.000000	0.148936	2183549.351386
rumore	treno_02_057_000	26.043920	466.000000	0.137589	2984968.201644
rumore	treno_02_057_001	24.360446	481.000000	0.100709	2528062.934816
rumore	treno_02_057_002	29.085764	455.000000	0.167376	2680434.693137
rumore	treno_02_058_000	49.337292	466.000000	0.197163	1389002.143864
rumore	treno_02_058_001	50.835355	465.000000	0.214184	2342356.674127
rumore	treno_02_058_002	49.475452	463.000000	0.209929	3024877.115166
rumore	treno_02_059_000	25.409518	472.000000	0.129078	1829567.059054
rumore	treno_02_059_001	28.573529	499.000000	0.153191	2380919.034751
rumore	treno_02_059_002	21.510250	487.000000	0.114894	2993880.241231
rumore	treno_02_060_000	20.548372	494.000000	0.116312	2782549.561325
rumore	treno_02_060_001	25.101572	488.000000	0.120567	2378261.229375
rumore	treno_02_060_002	13.783047	462.000000	0.078014	3037246.080338
rumore	treno_02_061_000	12.678458	445.000000	0.041135	3004895.090813
rumore	treno_02_061_001	12.660758	438.000000	0.045390	1625508.338486
